,volume,value,sojinrate,high,covolume,l_change,o_diff,marketcap,low,h_sign,chdegree,shcode,o_change,l_diff,diff,date,open,sign,h_diff,h_change,ppvolume,l_sign,changerate,fpvolume,o_sign,change,close,diff_vol
3407,147820,1433,15.38,9790,0,-40,1.04,54187,9560,2,0.00,000020,100,-0.42,1.04,20011130,9700,2,1.98,190,0,5,2.65,0,2,100,9700,109.20
3408,70660,673,15.38,9730,0,-300,0.00,53628,9300,2,0.00,000020,0,-3.12,0.00,20011129,9600,3,1.35,130,0,5,1.26,0,3,0,9600,-50.15
3409,141740,1395,15.38,10200,0,-950,-2.42,53628,9400,5,0.00,000020,-250,-9.18,-7.25,20011128,10100,5,-1.45,-150,0,5,2.54,0,5,750,9600,-1.80
3410,144340,1518,15.49,10800,0,-150,2.86,57818,10350,2,0.00,000020,300,-1.43,-1.43,20011127,10800,5,2.86,300,0,5,2.58,0,2,150,10350,-25.81
3411,194550,2074,15.51,11000,0,-350,1.89,58656,10250,2,0.00,000020,200,-3.30,-0.94,20011126,10800,5,3.77,400,0,5,3.48,0,2,100,10500,22.35
3412,159010,1649,14.72,10650,0,-200,-1.95,59215,10050,2,0.00,000020,-200,-1.95,3.41,20011123,10050,2,3.90,400,0,5,2.85,0,5,350,10600,-21.95
3413,203730,2103,13.77,10600,0,200,5.00,57260,10200,2,0.00,000020,500,2.00,2.50,20011122,10500,2,6.00,600,0,2,3.65,0,2,250,10250,-35.87
3414,317700,3196,13.20,10300,0,-120,-0.61,55863,9780,2,0.00,000020,-60,-1.21,1.01,20011121,9840,2,4.04,400,0,5,5.69,0,5,100,10000,-52.91
3415,674650,6575,11.64,10100,0,130,2.17,55304,9330,2,0.00,000020,200,1.41,7.61,20011120,9400,2,9.78,900,0,2,12.08,0,2,700,9900,263.91
3416,185390,1681,7.53,9200,0,-50,1.68,51394,8900,2,0.00,000020,150,-0.56,2.79,20011119,9100,2,2.79,250,0,5,3.32,0,2,250,9200,-22.33
3417,238690,2171,7.35,9380,0,-180,0.77,49997,8950,2,0.00,000020,70,-1.97,-1.97,20011116,9200,5,2.74,250,0,5,4.27,0,2,180,8950,-62.90
3418,643330,5943,7.40,9600,0,0,1.15,51003,8700,2,0.00,000020,100,0.00,4.94,20011115,8800,2,10.34,900,0,3,11.52,0,2,430,9130,80.82
3419,355790,3050,7.35,8740,0,-50,0.24,48601,8300,2,0.00,000020,20,-0.60,4.19,20011114,8370,2,4.67,390,0,5,6.37,0,2,350,8700,269.61
3420,96260,806,7.35,8550,0,-250,0.00,46646,8300,3,0.00,000020,0,-2.92,-2.34,20011113,8550,5,0.00,0,0,5,1.72,0,3,200,8350,-25.43
3421,129090,1085,7.35,8580,0,-200,-2.38,47763,8210,2,0.00,000020,-200,-2.38,1.66,20011112,8210,2,2.02,170,0,5,2.31,0,5,140,8550,-15.77
3422,153250,1308,7.35,8870,0,-270,3.50,46981,8300,2,0.00,000020,300,-3.15,-1.87,20011109,8870,5,3.50,300,0,5,2.74,0,2,160,8410,-31.82
3423,224780,1961,7.35,9050,0,-290,1.58,47875,8570,2,0.00,000020,140,-3.27,-3.27,20011108,9000,5,2.14,190,0,5,4.02,0,2,290,8570,-41.62
3424,385060,3523,7.35,9500,0,-390,-0.98,49495,8800,2,0.00,000020,-90,-4.24,-3.59,20011107,9100,5,3.37,310,0,5,6.89,0,5,330,8860,-40.45
3425,646610,5696,7.35,9200,0,170,2.09,51338,8300,2,0.00,000020,170,2.09,13.04,20011106,8300,2,13.16,1070,0,2,11.57,0,2,1060,9190,164.13
3426,244810,2040,4.82,8570,0,-120,1.58,45417,8130,2,0.00,000020,130,-1.45,-1.45,20011105,8380,5,3.88,320,0,5,4.38,0,2,120,8130,-67.97
3427,764390,6280,4.82,8420,0,230,3.04,46087,7800,2,0.00,000020,230,3.04,8.98,20011102,7800,2,11.23,850,0,2,13.68,0,2,680,8250,130.79
3428,331200,2461,1.98,7570,0,110,1.55,42288,7200,2,0.00,000020,110,1.55,6.77,20011101,7200,2,6.77,480,0,2,5.93,0,2,480,7570,409.30
3429,65030,459,1.98,7170,0,-100,-1.13,39607,6990,2,0.00,000020,-80,-1.41,0.00,20011031,7010,3,1.13,80,0,5,1.16,0,5,0,7090,36.39
3430,47680,341,1.98,7300,0,-250,0.00,39607,7050,3,0.00,000020,0,-3.42,-2.88,20011030,7300,5,0.00,0,0,5,0.85,0,3,210,7090,-22.77
3431,61740,451,1.98,7370,0,-40,-0.55,40780,7210,2,0.00,000020,-40,-0.55,0.69,20011029,7210,2,1.66,120,0,5,1.11,0,5,50,7300,0.88
3432,61200,444,1.98,7310,0,-50,0.28,40501,7200,2,0.00,000020,20,-0.69,0.00,20011026,7270,3,0.83,60,0,5,1.10,0,2,0,7250,12.54
3433,54380,395,1.98,7330,0,-30,0.55,40501,7240,2,0.00,000020,40,-0.41,-0.28,20011025,7310,5,0.83,60,0,5,0.97,0,2,20,7250,-10.76
3434,60940,444,1.98,7400,0,0,0.00,40612,7250,2,0.00,000020,0,0.00,0.28,20011024,7250,2,2.07,150,0,3,1.09,0,3,20,7270,-19.33
3435,75540,555,1.98,7420,0,-100,0.68,40501,7250,2,0.00,000020,50,-1.36,-1.36,20011023,7400,5,0.95,70,0,5,1.35,0,2,100,7250,36.01
3436,55540,405,1.98,7350,0,-100,-1.37,41059,7200,2,0.00,000020,-100,-1.37,0.68,20011022,7200,2,0.68,50,0,5,0.99,0,5,50,7350,-19.27
3437,68800,501,1.98,7400,0,30,1.39,40780,7210,2,0.00,000020,100,0.42,1.67,20011019,7280,2,3.06,220,0,2,1.23,0,2,120,7300,-53.46
3438,147830,1092,1.98,7580,0,-240,1.35,40110,7160,2,0.00,000020,100,-3.24,-2.97,20011018,7500,5,2.43,180,0,5,2.65,0,2,220,7180,43.39
3439,103100,761,1.98,7480,0,-30,1.77,41339,7320,2,0.00,000020,130,-0.41,0.68,20011017,7480,2,1.77,130,0,5,1.85,0,2,50,7400,-39.97
3440,171760,1265,1.98,7490,0,-250,-1.32,41059,7300,5,0.00,000020,-100,-3.31,-2.65,20011016,7450,5,-0.79,-60,0,5,3.07,0,5,200,7350,-58.48
3441,413700,3129,1.98,7760,0,110,2.38,42177,7240,2,0.00,000020,170,1.54,5.89,20011015,7300,2,8.84,630,0,2,7.41,0,2,420,7550,368.20
3442,88360,633,1.98,7280,0,-140,0.83,39830,7050,2,0.00,000020,60,-1.95,-0.83,20011012,7250,5,1.25,90,0,5,1.58,0,2,60,7130,-18.72
3443,108710,782,1.98,7350,0,20,1.97,40165,7130,2,0.00,000020,140,0.28,1.13,20011011,7250,2,3.38,240,0,2,1.95,0,2,80,7190,27.30
3444,85400,613,1.98,7300,0,-140,-1.96,39719,7010,2,0.00,000020,-140,-1.96,-0.56,20011010,7010,5,2.10,150,0,5,1.53,0,5,40,7110,-21.69
3445,109060,785,1.98,7380,0,40,1.71,39942,7050,2,0.00,000020,120,0.57,2.00,20011009,7130,2,5.28,370,0,2,1.95,0,2,140,7150,87.39
3446,58200,409,1.98,7130,0,-250,-2.08,39160,6950,5,0.00,000020,-150,-3.47,-2.64,20011008,7050,5,-0.97,-70,0,5,1.04,0,5,190,7010,-4.04
3447,60650,437,1.98,7350,0,-270,-1.62,40221,7120,5,0.00,000020,-120,-3.65,-2.57,20011005,7270,5,-0.54,-40,0,5,1.09,0,5,190,7200,-58.40
3448,145780,1052,1.98,7400,0,140,4.96,41283,7000,2,0.00,000020,340,2.04,7.73,20011004,7200,2,7.87,540,0,2,2.61,0,2,530,7390,41.93
3449,102710,713,1.17,7090,0,50,2.22,38322,6820,2,0.00,000020,150,0.74,1.33,20010928,6920,2,4.73,320,0,2,1.84,0,2,90,6860,43.61
3450,71520,486,1.17,6950,0,-50,1.78,37819,6680,2,0.00,000020,120,-0.74,0.59,20010927,6850,2,3.27,220,0,5,1.28,0,2,40,6770,-36.30
3451,112270,752,1.17,6770,0,60,3.08,37596,6560,2,0.00,000020,200,0.92,3.54,20010926,6700,2,4.15,270,0,2,2.01,0,2,230,6730,14.95
3452,97670,648,0.72,6800,0,-110,4.45,36311,6400,2,0.00,000020,290,-1.69,-0.15,20010925,6800,5,4.45,290,0,5,1.75,0,2,10,6500,34.48
3453,72630,473,0.19,6600,0,0,0.00,36367,6440,2,0.00,000020,0,0.00,1.09,20010924,6440,2,2.48,160,0,3,1.30,0,3,70,6510,47.92
3454,49100,313,0.19,6490,0,-310,-0.61,35976,6220,5,0.00,000020,-40,-4.75,-1.38,20010921,6490,5,-0.61,-40,0,5,0.88,0,5,90,6440,-42.97
3455,86100,558,0.19,6640,0,-300,0.00,36478,6340,3,0.00,000020,0,-4.52,-1.66,20010920,6640,5,0.00,0,0,5,1.54,0,3,110,6530,-22.85
3456,111600,760,0.19,7060,0,-80,0.00,37093,6550,2,0.00,000020,0,-1.21,0.15,20010919,6630,2,6.49,430,0,5,2.00,0,3,10,6640,-42.19
3457,193050,1265,0.19,6710,0,460,13.87,37037,6300,2,0.00,000020,810,7.88,13.53,20010918,6650,2,14.90,870,0,2,3.46,0,2,790,6630,78.95
3458,107880,653,0.19,6600,0,-610,0.00,32624,5840,2,0.00,000020,0,-9.46,-9.46,20010917,6450,5,2.33,150,0,5,1.93,0,3,610,5840,-43.83
3459,192060,1258,0.19,6920,0,-680,0.00,36032,6240,3,0.00,000020,0,-9.83,-6.79,20010914,6920,5,0.00,0,0,5,3.44,0,3,470,6450,-40.28
3460,321620,2188,0.19,6960,0,140,4.45,38657,6650,2,0.00,000020,290,2.15,6.30,20010913,6800,2,6.91,450,0,2,5.76,0,2,410,6920,34.20
3461,239650,1565,0.20,6780,0,-1140,-14.90,36367,6510,5,0.00,000020,-1140,-14.90,-14.90,20010912,6510,4,-11.37,-870,0,5,4.29,0,5,1140,6510,101.83
3462,118740,926,0.19,7920,0,-100,0.90,42735,7650,2,0.00,000020,70,-1.29,-1.29,20010911,7820,5,2.19,170,0,5,2.13,0,2,100,7650,64.83
3463,72040,562,0.19,7940,0,-160,-1.14,43294,7720,2,0.00,000020,-90,-2.03,-1.65,20010910,7790,5,0.76,60,0,5,1.29,0,5,130,7750,-50.71
3464,146170,1141,0.19,7970,0,-130,-0.52,44020,7620,2,0.00,000020,-40,-1.68,1.68,20010907,7710,2,2.84,220,0,5,2.62,0,5,130,7880,86.58
3465,78340,608,0.18,7850,0,20,1.04,43294,7700,2,0.00,000020,80,0.26,0.91,20010906,7760,2,2.21,170,0,2,1.40,0,2,70,7750,-61.89
3466,205540,1610,0.18,8030,0,20,0.40,42903,7600,2,0.00,000020,30,0.26,1.32,20010905,7610,2,5.94,450,0,2,3.68,0,2,100,7680,132.99
3467,88220,662,0.18,7600,0,20,0.27,42344,7420,2,0.00,000020,20,0.27,2.43,20010904,7420,2,2.70,200,0,2,1.58,0,2,180,7580,-16.92
3468,106190,787,0.19,7630,0,-180,-1.20,41339,7320,2,0.00,000020,-90,-2.40,-1.33,20010903,7410,5,1.73,130,0,5,1.90,0,5,100,7400,-36.04
3469,166020,1265,0.19,7800,0,-450,-4.40,41897,7500,5,0.00,000020,-350,-5.66,-5.66,20010831,7600,5,-1.89,-150,0,5,2.97,0,5,450,7500,2.67
3470,161700,1259,0.19,7960,0,-440,-2.62,44411,7570,5,0.00,000020,-210,-5.49,-0.75,20010830,7800,5,-0.62,-50,0,5,2.89,0,5,60,7950,-46.09
3471,299930,2502,0.19,8850,0,-1000,-2.13,44746,7900,5,0.00,000020,-190,-11.24,-10.00,20010829,8710,5,-0.56,-50,0,5,5.37,0,5,890,8010,9.97
3472,272750,2426,0.18,9200,0,-330,2.22,49718,8670,2,0.00,000020,200,-3.67,-1.11,20010828,9200,5,2.22,200,0,5,4.88,0,2,100,8900,-42.57
3473,474890,4283,0.18,9290,0,-190,3.22,50277,8810,2,0.00,000020,290,-2.11,0.00,20010827,9290,3,3.22,290,0,5,8.50,0,2,0,9000,-66.37
3474,1412170,12631,0.18,9400,0,150,2.41,50277,8450,2,0.00,000020,200,1.81,8.43,20010824,8500,2,13.25,1100,0,2,25.28,0,2,700,9000,107.34
3475,681090,5764,0.18,8700,0,40,0.50,46366,8100,2,0.00,000020,40,0.50,2.98,20010823,8100,2,7.94,640,0,2,12.19,0,2,240,8300,544.79
3476,105630,848,0.18,8120,0,-50,-0.37,45026,7980,2,0.00,000020,-30,-0.62,0.37,20010822,8000,2,1.12,90,0,5,1.89,0,5,30,8060,5.11
3477,100490,808,0.18,8150,0,-70,0.12,44858,7980,2,0.00,000020,10,-0.87,-0.25,20010821,8060,5,1.24,100,0,5,1.80,0,2,20,8030,4.92
3478,95780,778,0.18,8230,0,-200,-0.48,44970,8050,5,0.00,000020,-40,-2.42,-2.42,20010820,8210,5,-0.24,-20,0,5,1.71,0,5,200,8050,-64.13
3479,267020,2206,0.18,8500,0,-120,0.00,46087,8070,2,0.00,000020,0,-1.47,0.73,20010817,8190,2,3.79,310,0,5,4.78,0,3,60,8250,-1.24
3480,270370,2221,0.18,8360,0,10,0.50,45752,8060,2,0.00,000020,40,0.12,1.74,20010816,8090,2,3.85,310,0,2,4.84,0,2,140,8190,80.37
3481,149900,1197,0.18,8050,0,-70,0.00,44970,7910,2,0.00,000020,0,-0.88,0.88,20010814,7980,2,0.88,70,0,5,2.68,0,3,70,8050,114.02
3482,70040,558,0.18,8050,0,40,0.51,44579,7900,2,0.00,000020,40,0.51,1.53,20010813,7900,2,2.42,190,0,2,1.25,0,2,120,7980,-24.95
3483,93330,743,0.18,8040,0,10,1.02,43908,7850,2,0.00,000020,80,0.13,0.26,20010810,7920,2,2.55,200,0,2,1.67,0,2,20,7860,5.74
3484,88260,700,0.18,8050,0,-260,-0.37,43797,7820,5,0.00,000020,-30,-3.22,-2.97,20010809,8050,5,-0.37,-30,0,5,1.58,0,5,240,7840,-6.97
3485,94870,764,0.18,8150,0,-30,1.00,45137,7970,2,0.00,000020,80,-0.38,1.00,20010808,8080,2,1.88,150,0,5,1.70,0,2,80,8080,-1.93
3486,96740,773,0.18,8140,0,-240,-1.23,44690,7860,2,0.00,000020,-100,-2.96,-1.23,20010807,8000,5,0.49,40,0,5,1.73,0,5,100,8000,-8.34
3487,105540,853,0.18,8180,0,-100,-0.62,45249,8000,2,0.00,000020,-50,-1.23,0.00,20010806,8050,3,0.99,80,0,5,1.89,0,5,0,8100,-4.65
3488,110690,898,0.18,8340,0,-130,0.86,45249,8000,2,0.00,000020,70,-1.60,-0.37,20010803,8200,5,2.58,210,0,5,1.98,0,2,30,8100,-10.23
3489,123300,1007,0.22,8250,0,-130,0.00,45417,8120,3,0.00,000020,0,-1.58,-1.45,20010802,8250,5,0.00,0,0,5,2.21,0,3,120,8130,-56.51
3490,283520,2359,0.22,8480,0,90,1.24,46087,8140,2,0.00,000020,100,1.12,2.48,20010801,8150,2,5.34,430,0,2,5.08,0,2,200,8250,78.33
3491,158990,1275,0.22,8190,0,-90,0.50,44970,7920,2,0.00,000020,40,-1.12,0.50,20010731,8050,2,2.25,180,0,5,2.85,0,2,40,8050,-63.27
3492,432820,3513,0.22,8500,0,-180,1.28,44746,7620,2,0.00,000020,100,-2.31,2.69,20010730,7900,2,8.97,700,0,5,7.75,0,2,210,8010,52.51
3493,283800,2233,0.26,8100,0,160,3.73,43573,7660,2,0.00,000020,280,2.13,4.00,20010727,7780,2,8.00,600,0,2,5.08,0,2,300,7800,113.27
3494,133070,1009,0.27,7720,0,100,2.18,41897,7450,2,0.00,000020,160,1.36,2.04,20010726,7510,2,5.03,370,0,2,2.38,0,2,150,7500,-18.50
3495,163280,1208,0.27,7600,0,-290,-3.18,41059,7260,2,0.00,000020,-240,-3.84,-2.65,20010725,7310,5,0.66,50,0,5,2.92,0,5,200,7350,-61.01
3496,418800,3191,0.29,7940,0,60,1.38,42177,7310,2,0.00,000020,100,0.83,4.14,20010724,7350,2,9.52,690,0,2,7.50,0,2,300,7550,95.12
3497,214640,1608,0.29,7890,0,-660,-1.66,40501,7180,2,0.00,000020,-130,-8.42,-7.53,20010723,7710,5,0.64,50,0,5,3.84,0,5,590,7250,19.91
3498,179000,1441,0.28,8340,0,-360,0.12,43797,7840,2,0.00,000020,10,-4.39,-4.39,20010720,8210,5,1.71,140,0,5,3.20,0,2,360,7840,-8.44
3499,195500,1633,0.28,8620,0,-300,-1.53,45808,8200,2,0.00,000020,-130,-3.53,-3.53,20010719,8370,5,1.41,120,0,5,3.50,0,5,300,8200,-22.92
3500,253620,2260,0.28,9150,0,-350,2.26,47483,8500,2,0.00,000020,200,-3.95,-3.95,20010718,9050,5,3.39,300,0,5,4.54,0,2,350,8500,-20.02
3501,317100,2817,0.28,9160,0,-530,-2.72,49439,8670,5,0.00,000020,-250,-5.76,-3.80,20010716,8950,5,-0.43,-40,0,5,5.68,0,5,350,8850,4.14
3502,304500,2915,0.28,9890,0,-670,0.00,51394,9130,2,0.00,000020,0,-6.84,-6.12,20010713,9800,5,0.92,90,0,5,5.45,0,3,600,9200,-16.17
3503,363250,3574,0.27,10100,0,-40,0.51,54746,9710,2,0.00,000020,50,-0.41,0.51,20010712,9800,2,3.59,350,0,5,6.50,0,2,50,9800,-37.96
3504,585510,5880,0.21,10600,0,-1340,-4.98,54466,9710,5,0.00,000020,-550,-12.13,-11.76,20010711,10500,5,-4.07,-450,0,5,10.48,0,5,1300,9750,-55.35
3505,1311400,15526,0.21,12450,0,-750,0.85,61729,11050,2,0.00,000020,100,-6.36,-6.36,20010710,11900,5,5.51,650,0,5,23.48,0,2,750,11050,-37.17
3506,2087170,24059,0.21,11800,0,700,13.59,65918,11000,2,0.00,000020,1400,6.80,14.56,20010709,11700,1,14.56,1500,0,2,37.36,0,2,1500,11800,29.15
3507,1616070,18410,0.21,12200,0,-1350,0.43,57539,10200,2,0.00,000020,50,-11.69,-10.82,20010706,11600,5,5.63,650,0,5,28.93,0,2,1250,10300,322.19
3508,382780,4380,0.21,11850,0,-200,0.00,64522,11200,2,0.00,000020,0,-1.75,1.32,20010705,11400,2,3.95,450,0,5,6.85,0,3,150,11550,153.30
3509,151120,1704,0.21,11400,0,-100,-0.89,63684,11150,2,0.00,000020,-100,-0.89,1.33,20010704,11150,2,1.33,150,0,5,2.71,0,5,150,11400,-20.68
3510,190530,2165,0.21,11600,0,-300,0.00,62846,11250,2,0.00,000020,0,-2.60,-2.60,20010703,11550,5,0.43,50,0,5,3.41,0,3,300,11250,-49.90
3511,380280,4337,0.21,11600,0,0,0.90,64522,11150,2,0.00,000020,100,0.00,3.59,20010702,11250,2,4.04,450,0,3,6.81,0,2,400,11550,3.91
3512,365960,3956,0.21,11200,0,-500,0.00,62287,10550,2,0.00,000020,0,-4.52,0.90,20010629,11050,2,1.36,150,0,5,6.55,0,3,100,11150,79.34
3513,204060,2268,0.21,11350,0,-450,0.44,61729,10800,2,0.00,000020,50,-4.00,-1.78,20010628,11300,5,0.89,100,0,5,3.65,0,2,200,11050,-40.77
3514,344510,3872,0.21,11600,0,-250,1.33,62846,11000,2,0.00,000020,150,-2.22,0.00,20010627,11400,3,3.11,350,0,5,6.17,0,2,0,11250,122.98
3515,154500,1741,0.21,11400,0,-200,0.00,62846,11200,3,0.00,000020,0,-1.75,-1.32,20010626,11400,5,0.00,0,0,5,2.77,0,3,150,11250,-24.64
3516,205010,2350,0.21,11700,0,-400,-2.55,63684,11350,5,0.00,000020,-300,-3.40,-2.98,20010625,11450,5,-0.43,-50,0,5,3.67,0,5,350,11400,1.01
3517,202960,2383,0.21,11850,0,-300,-2.52,65639,11600,5,0.00,000020,-300,-2.52,-1.26,20010622,11600,5,-0.42,-50,0,5,3.63,0,5,150,11750,-80.80
3518,1056840,12245,0.21,12550,0,-600,-1.37,66477,10350,2,0.00,000020,-150,-5.48,8.68,20010621,10800,2,14.61,1600,0,5,18.92,0,5,950,11900,301.06
3519,263510,2910,0.21,11550,0,-650,0.00,61170,10800,2,0.00,000020,0,-5.68,-4.37,20010620,11450,5,0.87,100,0,5,4.72,0,3,500,10950,-57.23
3520,616120,7162,0.21,12000,0,-450,1.72,63963,11200,2,0.00,000020,200,-3.86,-1.72,20010619,11850,5,3.00,350,0,5,11.03,0,2,200,11450,40.92
3521,437200,5066,0.21,11800,0,-350,0.43,65080,11300,2,0.00,000020,50,-3.00,0.00,20010618,11700,3,1.29,150,0,5,7.83,0,2,0,11650,-48.93
3522,856130,10198,0.21,12250,0,-700,1.24,65080,11350,2,0.00,000020,150,-5.81,-3.32,20010615,12200,5,1.66,200,0,5,15.33,0,2,400,11650,-53.96
3523,1859530,21893,0.21,12050,0,-500,0.85,67315,11300,2,0.00,000020,100,-4.24,2.12,20010614,11900,2,2.12,250,0,5,33.29,0,2,250,12050,361.19
3524,403200,4790,0.20,12100,0,-150,1.27,65918,11700,2,0.00,000020,150,-1.27,-0.42,20010613,12000,5,2.11,250,0,5,7.22,0,2,50,11800,-28.72
3525,565620,6584,0.20,11900,0,-150,0.87,66198,11350,2,0.00,000020,100,-1.30,3.04,20010612,11600,2,3.48,400,0,5,10.13,0,2,350,11850,-17.60
3526,686410,7982,0.20,11900,0,-200,-0.87,64242,11350,2,0.00,000020,-100,-1.73,-0.43,20010611,11450,5,3.03,350,0,5,12.29,0,5,50,11500,3.06
3527,666040,7340,0.20,11750,0,-900,-2.23,64522,10300,2,0.00,000020,-250,-8.04,3.12,20010608,10950,2,4.91,550,0,5,11.92,0,5,350,11550,-5.11
3528,701890,7919,0.20,11550,0,-100,2.24,62566,11050,2,0.00,000020,250,-0.90,0.45,20010607,11400,2,3.59,400,0,5,12.56,0,2,50,11200,-25.45
3529,941500,10413,0.20,11500,0,-450,3.17,62287,10600,2,0.00,000020,350,-4.07,0.90,20010605,11400,2,4.07,450,0,5,16.85,0,2,100,11150,-11.24
3530,1060710,11696,0.19,11500,0,-450,1.36,61729,10600,2,0.00,000020,150,-4.07,0.00,20010604,11200,3,4.07,450,0,5,18.99,0,2,0,11050,-31.87
3531,1556960,16230,0.18,11050,0,120,2.08,61729,9750,2,0.00,000020,200,1.25,14.75,20010601,9830,1,14.75,1420,0,2,27.87,0,2,1420,11050,34.44
3532,1158090,10652,0.20,9630,0,-30,-0.36,53796,8350,2,0.00,000020,-30,-0.36,14.92,20010531,8350,1,14.92,1250,0,5,20.73,0,5,1250,9630,878.20
3533,118390,999,0.34,8560,0,-50,1.31,46813,8350,2,0.00,000020,110,-0.60,-0.24,20010530,8510,5,1.90,160,0,5,2.12,0,2,20,8380,-52.81
3534,250870,2131,0.34,8800,0,-310,0.57,46925,8390,2,0.00,000020,50,-3.56,-3.45,20010529,8750,5,1.15,100,0,5,4.49,0,2,300,8400,-73.08
3535,931960,8290,0.34,9260,0,30,1.99,48601,8090,2,0.00,000020,160,0.37,7.94,20010528,8220,2,14.89,1200,0,2,16.68,0,2,640,8700,1110.34
3536,77000,620,0.34,8140,0,-60,0.00,45026,7960,2,0.00,000020,0,-0.75,0.50,20010525,8020,2,1.50,120,0,5,1.38,0,3,40,8060,-48.47
3537,149420,1201,0.34,8170,0,-270,0.00,44802,7900,3,0.00,000020,0,-3.30,-1.84,20010524,8170,5,0.00,0,0,5,2.67,0,3,150,8020,26.18
3538,118420,975,0.34,8430,0,-350,-0.71,45640,8110,5,0.00,000020,-60,-4.14,-3.43,20010523,8400,5,-0.35,-30,0,5,2.12,0,5,290,8170,-67.10
3539,359890,3050,0.34,8680,0,-150,1.21,47260,8100,2,0.00,000020,100,-1.82,2.55,20010522,8350,2,5.21,430,0,5,6.44,0,2,210,8460,169.54
3540,133520,1094,0.34,8350,0,90,4.90,46087,8050,2,0.00,000020,390,1.13,3.64,20010521,8350,2,4.90,390,0,2,2.39,0,2,290,8250,5.53
3541,126520,994,0.34,8040,0,-150,-1.27,44467,7700,2,0.00,000020,-100,-1.91,1.40,20010518,7750,2,2.42,190,0,5,2.26,0,5,110,7960,-47.49
3542,240960,1920,0.34,8200,0,220,7.71,43852,7740,2,0.00,000020,580,2.93,4.39,20010517,8100,2,9.04,680,0,2,4.31,0,2,330,7850,53.18
3543,157300,1212,0.34,7820,0,-50,1.06,42009,7520,2,0.00,000020,80,-0.66,-0.66,20010516,7650,5,3.30,250,0,5,2.82,0,2,50,7520,85.65
3544,84730,639,0.34,7600,0,0,1.74,42288,7470,2,0.00,000020,130,0.00,1.34,20010515,7600,2,1.74,130,0,3,1.52,0,2,100,7570,117.26
3545,39000,289,0.34,7500,0,0,0.00,41730,7360,2,0.00,000020,0,0.00,1.49,20010514,7360,2,1.90,140,0,3,0.70,0,3,110,7470,27.91
3546,30490,224,0.34,7470,0,-80,1.08,41115,7310,2,0.00,000020,80,-1.08,-0.41,20010511,7470,5,1.08,80,0,5,0.55,0,2,30,7360,-38.32
3547,49430,362,0.32,7460,0,-120,-1.64,41283,7210,2,0.00,000020,-120,-1.64,0.82,20010510,7210,2,1.77,130,0,5,0.88,0,5,60,7390,-23.79
3548,64860,487,0.19,7670,0,-170,1.33,40948,7330,2,0.00,000020,100,-2.27,-2.27,20010509,7600,5,2.27,170,0,5,1.16,0,2,170,7330,7.07
3549,60580,454,0.19,7600,0,-70,0.00,41897,7430,2,0.00,000020,0,-0.93,0.00,20010508,7500,3,1.33,100,0,5,1.08,0,3,0,7500,-30.12
3550,86690,651,0.19,7650,0,-30,-0.41,41897,7340,2,0.00,000020,-30,-0.41,1.76,20010507,7340,2,3.80,280,0,5,1.55,0,5,130,7500,60.15
3551,54130,400,0.19,7480,0,-120,-0.13,41171,7300,2,0.00,000020,-10,-1.62,-0.67,20010504,7410,5,0.81,60,0,5,0.97,0,5,50,7370,-18.01
3552,66020,484,0.19,7470,0,-190,0.95,41450,7210,2,0.00,000020,70,-2.57,0.27,20010503,7470,2,0.95,70,0,5,1.18,0,2,20,7420,-77.78
3553,297150,2221,0.19,7700,0,10,1.68,41339,7140,2,0.00,000020,120,0.14,3.79,20010502,7250,2,7.99,570,0,2,5.32,0,2,270,7400,204.30
3554,97650,693,0.19,7180,0,-20,0.00,39830,7020,2,0.00,000020,0,-0.28,1.28,20010430,7040,2,1.99,140,0,5,1.75,0,3,90,7130,265.32
3555,26730,189,0.19,7150,0,-60,1.27,39328,7000,2,0.00,000020,90,-0.85,-0.28,20010427,7150,5,1.27,90,0,5,0.48,0,2,20,7040,-43.49
3556,47300,336,0.19,7190,0,0,0.71,39439,7050,2,0.00,000020,50,0.00,0.14,20010426,7100,2,1.99,140,0,3,0.85,0,2,10,7060,-35.30
3557,73110,515,0.19,7150,0,-70,-0.85,39383,7000,2,0.00,000020,-60,-0.99,-0.28,20010425,7010,5,1.13,80,0,5,1.31,0,5,20,7050,-70.81
3558,250500,1808,0.19,7380,0,-30,0.57,39495,7030,2,0.00,000020,40,-0.42,0.14,20010424,7100,2,4.53,320,0,5,4.48,0,2,10,7070,410.81
3559,49040,346,0.20,7160,0,-90,0.71,39439,6960,2,0.00,000020,50,-1.28,0.14,20010423,7100,2,1.56,110,0,5,0.88,0,2,10,7060,-12.65
3560,56140,400,0.19,7270,0,-150,0.00,39383,7040,2,0.00,000020,0,-2.09,-1.95,20010420,7190,5,1.11,80,0,5,1.00,0,3,140,7050,-37.34
3561,89600,646,0.19,7270,0,0,1.40,40165,7140,2,0.00,000020,100,0.00,0.70,20010419,7240,2,1.82,130,0,3,1.60,0,2,50,7190,4.83
3562,85470,606,0.19,7150,0,30,1.14,39886,7060,2,0.00,000020,80,0.43,1.56,20010418,7110,2,1.71,120,0,2,1.53,0,2,110,7140,62.12
3563,52720,371,0.19,7190,0,-170,0.00,39272,6900,2,0.00,000020,0,-2.40,-0.57,20010417,7070,5,1.70,120,0,5,0.94,0,3,40,7030,-41.84
